#,Code,Description,"Ad status","Expires on",Reserved,Client,Channel,Office,"Updated at"
2830,M47,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2831,M48,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2832,M49,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2833,M50,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2834,M51,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2835,M52,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2836,M53,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2837,M54,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2838,M55,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2839,M56,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2840,M57,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2841,M58,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2842,M59,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2843,M60,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2844,M61,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2845,M62,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2846,M63,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2847,M64,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2848,M65,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2849,M66,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2850,M67,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2851,M68,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:50"
2852,Ratb41,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:27"
2853,Ratb42,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:27"
2854,Ratb43,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:27"
2855,Ratb46,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:27"
2856,Ratb47,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:41:27"
2857,Nar41,"25% off - min cart value 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:40:03"
2858,Nar42,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:40:03"
2859,Nar43,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:40:03"
2860,Nar46,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:40:03"
2861,Nar47,"25% off - min cart value 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:40:03"
2862,Ratb12,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:39:42"
2863,Ratb13,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:42"
2864,Ratb14,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:42"
2865,Ratb15,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:42"
2866,Ratb16,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:42"
2867,Ratb17,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:42"
2868,Ratb18,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:42"
2869,Ratb19,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:42"
2870,Ratb25,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:39:42"
2871,Ratb35,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:39:42"
2872,Ratb45,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:39:42"
2873,Ratb65,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:39:42"
2874,Ratb75,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:39:42"
2875,Ratb85,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:39:42"
2876,Ratb95,"10% off - max discount 50 sar/aed-min cart value of 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:39:42"
2877,Nar12,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2878,Nar13,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2879,Nar14,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2880,Nar15,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2881,Nar16,"25% off - min cart value 150",Active,N/A,N/A,Wadi,Influencers,N/A,"2018-03-26 22:39:21"
2882,Nar17,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2883,Nar18,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2884,Nar19,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2885,Nar25,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2886,Nar35,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2887,Nar45,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2888,Nar65,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2889,Nar75,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2890,Nar85,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2891,Nar95,"25% off - min cart value 150",Active,N/A,N/A,Wadi,N/A,N/A,"2018-03-26 22:39:21"
2892,M39,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2893,M40,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2894,M41,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2895,M42,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2896,M43,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2897,M44,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2898,M45,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2899,M46,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2900,M4,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2901,M5,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2902,M6,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2903,M7,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2904,M8,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2905,M9,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2906,M11,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2907,M12,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2908,M13,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2909,M14,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2910,M15,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2911,M16,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2912,M17,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2913,M18,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2914,M19,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2915,M20,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2916,M21,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2917,M22,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2918,M23,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2919,M24,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2920,M25,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2921,M26,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2922,M27,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2923,M28,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2924,M29,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2925,M30,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2926,M31,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2927,M32,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2928,M33,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2929,M34,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2930,M35,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2931,M36,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2932,M38,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:42"
2933,M1,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:41"
2934,M2,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:41"
2935,M3,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:41"
2936,W4,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2937,W5,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2938,W6,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2939,W7,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2940,W8,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2941,W9,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2942,W11,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2943,W12,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2944,W13,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2945,W14,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2946,W15,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2947,W16,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2948,W17,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2949,W18,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2950,W19,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2951,W20,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2952,W21,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2953,W22,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2954,W23,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2955,W24,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2956,W26,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2957,W27,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2958,W28,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2959,W29,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2960,W30,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2961,W31,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2962,W32,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2963,W33,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2964,W34,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2965,W35,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2966,W36,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2967,W37,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2968,W38,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2969,W39,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2970,W40,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2971,W41,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2972,W42,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2973,W43,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2974,W44,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2975,W45,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2976,W46,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:13"
2977,W1,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:12"
2978,W2,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:12"
2979,W3,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:12:12"
2980,Great1,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:11:37"
2981,Great2,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:11:37"
2982,Great5,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:11:37"
2983,Great6,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:11:37"
2984,Great7,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:11:37"
2985,Great8,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:11:37"
2986,Great9,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:11:37"
2987,Deal7,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:10:47"
2988,Deal8,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:10:47"
2989,Deal9,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:10:47"
2990,Great3,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:10:47"
2991,Great4,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:10:47"
2992,TN20,"20% off - min cart value 150",Active,2018-03-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:59"
2993,Save10,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
2994,Save60,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
2995,Save65,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
2996,Save70,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,Influencers,N/A,"2018-03-26 22:09:05"
2997,Save75,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
2998,Save80,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,Influencers,N/A,"2018-03-26 22:09:05"
2999,Save85,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3000,Save90,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3001,Joy15,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3002,Joy25,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,Influencers,N/A,"2018-03-26 22:09:05"
3003,Joy55,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3004,Joy65,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3005,Joy75,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3006,Joy85,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3007,Joy95,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3008,Joy100,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3009,Joy200,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3010,Joy300,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3011,Joy400,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3012,Joy500,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3013,Joy600,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3014,Joy700,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3015,Joy800,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3016,Joy900,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:09:05"
3017,10Save,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:08:17"
3018,10Get,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:08:17"
3019,TN10,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:08:17"
3020,UT2,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:08:17"
3021,UT4,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:08:17"
3022,UT6,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:08:17"
3023,UT8,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-03-26 22:08:17"
3024,Get100,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3025,Get200,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3026,Get300,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3027,Get400,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3028,Get500,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3029,Get600,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3030,Get700,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3031,Get800,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3032,Get900,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3033,UT1,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3034,UT3,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3035,UT5,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3036,UT7,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:06:50"
3037,25Get,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:05:21"
3038,36r,"25% off - min cart value 150",Expired,2018-02-28,N/A,Wadi,N/A,N/A,"2018-03-26 22:04:32"
