#,Code,Description,"Ad status","Expires on",Reserved,Client,Channel,Office,"Updated at"
3415,Rwatb65,"20% off - min cart value 150",Active,2018-02-28,N/A,Wadi,N/A,N/A,"2018-02-12 16:22:41"
3416,Rwatb75,"20% off - min cart value 150",Active,2018-02-28,N/A,Wadi,N/A,N/A,"2018-02-12 16:22:41"
3417,Rwatb85,"20% off - min cart value 150",Active,2018-02-28,N/A,Wadi,N/A,N/A,"2018-02-12 16:22:41"
3418,Rwatb95,"20% off - min cart value 150",Active,2018-02-28,N/A,Wadi,N/A,N/A,"2018-02-12 16:22:41"
3419,Rwatb100,"20% off - min cart value 150",Active,2018-02-28,N/A,Wadi,N/A,N/A,"2018-02-12 16:22:41"
3420,Rwatb200,"20% off - min cart value 150",Active,2018-02-28,N/A,Wadi,N/A,N/A,"2018-02-12 16:22:41"
3421,Rwatb300,"20% off - min cart value 150",Active,2018-02-28,N/A,Wadi,N/A,N/A,"2018-02-12 16:22:41"
3422,Rwatb400,"20% off - min cart value 150",Active,2018-02-28,N/A,Wadi,N/A,N/A,"2018-02-12 16:22:41"
3423,SA20,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3424,SA30,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3425,SA40,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3426,SA50,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3427,SA60,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3428,SA70,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3429,SA80,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3430,SA90,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3431,SA15,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3432,SA25,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3433,SA35,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3434,SA45,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3435,SA55,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3436,SA65,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3437,SA75,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3438,SA85,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3439,SA95,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3440,SA1,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3441,SA3,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3442,SA5,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3443,SA7,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3444,SA9,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3445,SA100,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3446,SA200,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3447,SA300,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3448,SA400,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3449,SA500,"10% off - max discount 50 sar/aed-min cart value of 150",Active,2018-12-31,N/A,Wadi,N/A,N/A,"2018-02-12 16:21:53"
3450,(asly1),N/A,active,N/A,N/A,Elabelz,N/A,N/A,"2018-01-18 22:44:24"
3451,final8,N/A,active,N/A,N/A,Wadi,Influencers,N/A,"2018-01-18 17:46:02"
3452,break8,N/A,active,N/A,N/A,Wadi,Influencers,N/A,"2018-01-18 17:45:57"
3453,"break8 final8",N/A,active,N/A,N/A,Wadi,N/A,N/A,"2018-01-18 17:45:45"
3454,ejaza55,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,"2018-01-17 15:48:19"
3455,ejaza1,N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3456,Summer55,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3457,Bard19,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3458,Ratb12,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3459,"White / Gift",N/A,active,N/A,N/A,L'Occitane,Influencers,N/A,N/A
3460,ejaza3,N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3461,Sfar99,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3462,Bard18,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3463,Wow28,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3464,Gift,N/A,active,N/A,N/A,L'Occitane,Influencers,N/A,N/A
3465,N/A,N/A,active,N/A,N/A,Souq,Influencers,N/A,N/A
3466,Summer40,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3467,Bard60,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3468,Wow40,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3469,WF909,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3470,"Ejaza 7",N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3471,Sfar95,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3472,Shta60,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3473,Wow10,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3474,Yala90,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3475,Ejaza6,N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3476,Summer50,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3477,Glam17,N/A,active,N/A,N/A,Wojooh,Influencers,N/A,N/A
3478,Wow24,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3479,WF59,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3480,MUH31,N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3481,Sfar98,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3482,Bard20,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3483,Wow12,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3484,Yala5,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3485,Ejaza10,N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3486,Eid1,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3487,Bard80,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3488,Wow22,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3489,WF10,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3490,ejaza34,N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3491,Adha1,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3492,Shta80,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3493,Wow30,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3494,Yala10,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3495,Ejaza44,N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3496,Summer60,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3497,Bard99,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3498,Wow14,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3499,Ajwa5,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3500,AB10,N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3501,Summer70,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3502,Shta99,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3503,Wow20,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3504,Matar5,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3505,AB12,N/A,active,N/A,N/A,Namshi,Influencers,N/A,N/A
3506,Eid2,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3507,Bard70,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3508,Wow38,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3509,WF77,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3510,N/A,N/A,active,N/A,N/A,"Mamas & Papas",Influencers,N/A,N/A
3511,Adha2,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3512,Shta70,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3513,Wow42,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3514,Yala7,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3515,N/A,N/A,active,N/A,N/A,Ounass,Influencers,N/A,N/A
3516,Summer80,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3517,Kashta1,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3518,Wow36,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3519,Ajwa3,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3520,N/A,N/A,active,N/A,N/A,Tajawal,Influencers,N/A,N/A
3521,Eid11,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3522,Jawy1,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3523,Wow32,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3524,Matar3,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3525,Asly20,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3526,Adha11,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3527,Kashta2,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3528,Wow18,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3529,Ajwa77,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3530,asly10,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3531,Eid40,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3532,Jawy2,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3533,Wow48,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3534,Matar77,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3535,Asly30,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3536,Adha5,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3537,Bard40,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3538,Wow50,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3539,Ajwa7,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3540,Asly60,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3541,Summer3,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3542,Bard33,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3543,Wow44,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3544,Matar7,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3545,asly70,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3546,Sfar92,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3547,Bard55,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3548,Wow46,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3549,WF29,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3550,Klshy10,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3551,Adha12,N/A,active,N/A,N/A,Wojooh,Influencers,N/A,N/A
3552,Kshta6,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3553,Wow54,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3554,Yala2,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3555,ejaza25,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3556,eid60,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3557,Jawy6,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3558,Frsa20,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3559,VAT77,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3560,Ejaza10,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3561,adha60,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3562,Bard44,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3563,"Mar30 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3564,New7,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3565,Ejaza50,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3566,Eid90,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3567,Kshta8,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3568," Mom30",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3569,WF609,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3570,Klshy30,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3571,Eid,N/A,active,N/A,N/A,"Arabian Oud",Influencers,N/A,N/A
3572,Jawy8,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3573,"Mar24 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3574,Yala60,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3575,Klshy50,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3576,Eid22,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3577,Nar6,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3578," Mom24",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3579,Ajwa33,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3580,Klshy60,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3581,Adha22,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3582,Bard66,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3583,"Mar28 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3584,Matar33,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3585,Klshy40,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3586,EidZ15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3587,Shta66,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3588," Mom28",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3589,Vat100,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3590,Asly123,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3591,eid70,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3592,Bard50,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3593,New10,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3594,Asly100,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3595," adha7",N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3596,Nar3,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3597,"Mar32 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3598,VAT44,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3599,Love15,N/A,active,N/A,N/A,Wojooh,Influencers,N/A,N/A
3600,Halaz15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3601,Nar1,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3602," Mom32",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3603,New4,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3604,brd11,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3605,EID15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3606,Nar2,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3607,"Mar35 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3608,Ajwa9,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3609,brd33,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3610,Ejaza15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3611,Kshta10,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3612," Mom35",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3613,Matar9,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3614,Brd10,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3615,Klshy15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3616,Jawy10,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3617,"Mar36 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3618,WF559,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3619,brd100,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3620,Rj3na15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3621,Bard22,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3622," Mom36",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3623,Yala55,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3624,Brd66,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3625,Tjhez15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3626,Nar8,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3627,"Mar38 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3628,TK20,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3629,brd55,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3630,Eid92,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3631,Nar10,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3632," Mom38",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3633,TK10,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3634,Brd44,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3635,Adha92,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3636,Nar17,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3637,"Mar40 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3638,Her20,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3639,brd17,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3640,Shop15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3641,Nar4,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3642," Mom40",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3643,Her10,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3644,brrd77,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3645,Dwam15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3646,Nar22,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3647,"Mom44 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3648,WF39,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3649,Brd99,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3650,New15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3651,kshta11,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3652," Mar44",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3653,Yala33,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3654,Asly44,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3655,Class7,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3656,jawy11,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3657,"Mom48 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3658,WF109,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3659,N/A,N/A,active,N/A,N/A,"The Shopper",Influencers,N/A,N/A
3660,Drasa7,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3661,Nar7,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3662," Mar48",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3663,Ajwa6,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3664,asly5,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3665,Eid25,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3666,Nar44,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3667,MDAY,N/A,active,N/A,N/A,L'Occitane,N/A,N/A,N/A
3668,Matar6,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3669,Asly9,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3670,Adha20,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3671,Nar5,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3672,"Mar42 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3673,Ajwa70,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3674,N/A,N/A,active,N/A,N/A,Sivvi,Influencers,N/A,N/A
3675,class1,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3676,Kshta22,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3677," Mom42",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3678,Matar70,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3679,Asly33,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3680,drasa1,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3681,Jawy22,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3682,"Sun15 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3683,Vat33,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3684,Asly8,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3685,Class8,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3686,Bard55,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3687," Shoot15",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3688,New3,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3689,Love17,N/A,active,N/A,N/A,Wojooh,Influencers,N/A,N/A
3690,Drasa8,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3691,Shta55,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3692,"Fun35 ",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3693,Frsa5,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3694,asly22,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3695,B2S15,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3696,kshta20,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3697," Shoot35",N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3698,Last5,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3699,Ejaza33,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3700,class3,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3701,jawy20,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3702,Nar12,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3703,Frsa7,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3704,Ejaza44,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3705,drasa3,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3706,Nar30,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3707,Nar34,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3708,Last7,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3709,Ejaza22,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3710,class4,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3711,Nar20,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3712,Nar46,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3713,GB4Free,N/A,active,N/A,N/A,Glambox,N/A,N/A,N/A
3714,Ejaza55,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3715,drasa4,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3716,Kshta5,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3717,Nar36,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3718,WF19,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3719,Ejaza70,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3720,Sep17,N/A,active,N/A,N/A,L'Occitane,Influencers,N/A,N/A
3721,Jawy5,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3722,Nar90,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3723,Yala44,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3724,Ejaza80,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3725,class2,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3726,Kshta7,N/A,active,N/A,N/A,Elabelz,Influencers,N/A,N/A
3727,Nar24,N/A,active,N/A,N/A,Elabelz,N/A,N/A,N/A
3728,Ajwa20,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
3729,Ejaza90,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3730,drasa2,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3731,Kshta40,N/A,active,N/A,N/A,Wadi,Influencers,N/A,N/A
3732,Matar20,N/A,active,N/A,N/A,Wadi,N/A,N/A,N/A
